Gene_mouse,Gene_human,orthology_type,orthology_confidence
FHL3,FHL3,ortholog_one2one,1
FHL4,FHL1,ortholog_one2many,0
FHL5,FHL5,ortholog_one2one,1
FHOD1,FHOD1,ortholog_one2one,1
FHOD3,FHOD3,ortholog_one2one,1
FIBP,FIBP,ortholog_one2one,1
FILIP1,FILIP1,ortholog_one2one,1
FILIP1L,FILIP1L,ortholog_one2one,1
FIS1,FIS1,ortholog_one2one,1
FITM2,FITM2,ortholog_one2one,1
FKBP15,FKBP15,ortholog_one2one,1
FKBP1A,FKBP1A,ortholog_one2many,1
FKBP1A,FKBP1C,ortholog_one2many,0
FKBP2,FKBP2,ortholog_one2one,1
FKBP3,FKBP3,ortholog_one2one,1
FKBP4,FKBP4,ortholog_one2one,1
FKBP5,FKBP5,ortholog_one2one,1
FKBP8,FKBP8,ortholog_one2one,1
FLAD1,FLAD1,ortholog_one2one,1
FLCN,FLCN,ortholog_one2one,1
FLI1,FLI1,ortholog_one2one,1
FLII,FLII,ortholog_one2one,1
FLNA,FLNA,ortholog_one2one,1
FLNB,FLNB,ortholog_one2one,1
FLNC,FLNC,ortholog_one2one,1
FLOT1,FLOT1,ortholog_one2one,1
FLOT2,FLOT2,ortholog_one2one,1
FLT1,FLT1,ortholog_one2one,1
FLYWCH1,FLYWCH1,ortholog_one2one,1
FMN2,FMN2,ortholog_one2one,1
FMNL1,FMNL1,ortholog_one2one,1
FMNL2,FMNL2,ortholog_one2one,1
FMNL3,FMNL3,ortholog_one2one,1
FMO1,FMO1,ortholog_one2one,1
FMO2,FMO2,ortholog_one2one,1
FMO3,FMO3,ortholog_one2one,1
FMO4,FMO4,ortholog_one2one,1
FMO5,FMO5,ortholog_one2one,1
FMOD,FMOD,ortholog_one2one,1
FN1,FN1,ortholog_one2one,1
FN3K,FN3K,ortholog_one2one,1
FN3KRP,FN3KRP,ortholog_one2one,1
FNBP1,FNBP1,ortholog_one2one,1
FNBP1L,FNBP1L,ortholog_one2one,1
FNDC3A,FNDC3A,ortholog_one2one,1
FNDC3B,FNDC3B,ortholog_one2one,1
FNDC8,FNDC8,ortholog_one2one,1
FNIP1,FNIP1,ortholog_one2one,1
FNTA,FNTA,ortholog_one2one,1
FOCAD,FOCAD,ortholog_one2one,1
FOLH1,FOLH1,ortholog_one2one,1
FOXF1,FOXF1,ortholog_one2one,1
FOXK1,FOXK1,ortholog_one2one,1
FOXO1,FOXO1,ortholog_one2one,1
FOXP4,FOXP4,ortholog_one2one,1
FOXRED1,FOXRED1,ortholog_one2one,1
FOXS1,FOXS1,ortholog_one2one,1
FPGS,FPGS,ortholog_one2one,1
FRA10AC1,FRA10AC1,ortholog_one2one,1
FRG1,FRG1,ortholog_one2many,1
FRMD4A,FRMD4A,ortholog_one2one,1
FRMD5,FRMD5,ortholog_one2one,1
FRMD6,FRMD6,ortholog_one2one,1
FRMD8,FRMD8,ortholog_one2one,1
FRRS1L,FRRS1L,ortholog_one2one,1
FRS2,FRS2,ortholog_one2one,1
FRS3,FRS3,ortholog_one2one,1
FRY,FRY,ortholog_one2one,1
FRYL,FRYL,ortholog_one2one,1
FSCN1,FSCN1,ortholog_one2one,1
FSD1,FSD1,ortholog_one2one,1
FSD1L,FSD1L,ortholog_one2one,1
FSD2,FSD2,ortholog_one2one,1
FSIP2,FSIP2,ortholog_one2one,1
FTCD,FTCD,ortholog_one2one,1
FTH1,FTH1,ortholog_one2one,1
FTL1,FTL,ortholog_one2many,1
FTMT,FTMT,ortholog_one2one,1
FTO,FTO,ortholog_one2one,1
FTSJ1,FTSJ1,ortholog_one2one,1
FUBP1,FUBP1,ortholog_one2one,1
FUBP3,FUBP3,ortholog_one2one,1
FUCA2,FUCA2,ortholog_one2one,1
FUOM,FUOM,ortholog_one2one,1
FXR1,FXR1,ortholog_one2one,1
FXR2,FXR2,ortholog_one2one,1
FXYD7,FXYD7,ortholog_one2one,1
FYCO1,FYCO1,ortholog_one2one,1
FYN,FYN,ortholog_one2one,1
G3BP1,G3BP1,ortholog_one2one,1
G3BP2,G3BP2,ortholog_one2one,1
G6PC3,G6PC3,ortholog_one2one,1
G6PDX,G6PD,ortholog_one2many,1
GAB1,GAB1,ortholog_one2one,1
GABBR1,GABBR1,ortholog_one2one,1
GABBR2,GABBR2,ortholog_one2one,1
GABPA,GABPA,ortholog_one2one,1
GABPB1,GABPB1,ortholog_one2one,1
GAD1,GAD1,ortholog_one2one,1
GAD2,GAD2,ortholog_one2one,1
GADD45GIP1,GADD45GIP1,ortholog_one2one,1
GAK,GAK,ortholog_one2one,1
GALC,GALC,ortholog_one2one,1
GALE,GALE,ortholog_one2one,1
GALK1,GALK1,ortholog_one2one,1
GALK2,GALK2,ortholog_one2one,1
GALM,GALM,ortholog_one2one,1
GALNS,GALNS,ortholog_one2one,1
GALNT14,GALNT14,ortholog_one2one,1
GALT,GALT,ortholog_one2one,1
GAMT,GAMT,ortholog_one2one,1
GAN,GAN,ortholog_one2one,1
GANAB,GANAB,ortholog_one2one,1
GANC,GANC,ortholog_one2one,1
GAPDH,GAPDH,ortholog_one2many,1
GAPVD1,GAPVD1,ortholog_one2one,1
GAR1,GAR1,ortholog_one2one,1
GARNL3,GARNL3,ortholog_one2one,1
GART,GART,ortholog_one2one,1
GAS2,GAS2,ortholog_one2one,1
GAS7,GAS7,ortholog_one2one,1
GATA1,GATA1,ortholog_one2one,1
GATAD2B,GATAD2B,ortholog_one2one,1
GATM,GATM,ortholog_one2one,1
GBA2,GBA2,ortholog_one2one,1
GBE1,GBE1,ortholog_one2one,1
GBF1,GBF1,ortholog_one2one,1
GBP11,GBP6,ortholog_one2many,0
GBP2,GBP2,ortholog_one2many,1
GBP4,GBP6,ortholog_one2many,1
GBP5,GBP5,ortholog_one2one,1
GBP6,GBP6,ortholog_one2many,0
GBP7,GBP4,ortholog_many2many,1
GBP9,GBP6,ortholog_one2many,0
GC,GC,ortholog_one2one,1
GCAT,GCAT,ortholog_one2one,1
GCC1,GCC1,ortholog_one2one,1
GCC2,GCC2,ortholog_one2one,1
GCDH,GCDH,ortholog_one2one,1
GCFC2,GCFC2,ortholog_one2one,1
GCGR,GCGR,ortholog_one2one,1
GCH1,GCH1,ortholog_one2one,1
GCHFR,GCHFR,ortholog_one2one,1
GCK,GCK,ortholog_one2one,1
GCKR,GCKR,ortholog_one2one,1
GCLC,GCLC,ortholog_one2one,1
GCLM,GCLM,ortholog_one2one,1
GCNT1,GCNT1,ortholog_one2one,1
GCNT4,GCNT4,ortholog_one2one,1
GCSH,GCSH,ortholog_one2one,1
GDA,GDA,ortholog_one2one,1
GDAP1,GDAP1,ortholog_one2one,1
GDAP2,GDAP2,ortholog_one2one,1
GDE1,GDE1,ortholog_one2one,1
GDI1,GDI1,ortholog_one2one,1
GDI2,GDI2,ortholog_one2one,1
GDPGP1,GDPGP1,ortholog_one2one,1
GEMIN2,GEMIN2,ortholog_one2one,1
GEMIN4,GEMIN4,ortholog_one2one,1
GEMIN5,GEMIN5,ortholog_one2one,1
GEMIN6,GEMIN6,ortholog_one2one,1
GET4,GET4,ortholog_one2one,1
GFAP,GFAP,ortholog_one2one,1
GFER,GFER,ortholog_one2one,1
GFM1,GFM1,ortholog_one2one,1
GFM2,GFM2,ortholog_one2one,1
GFOD2,GFOD2,ortholog_one2one,1
GFPT1,GFPT1,ortholog_one2one,1
GFPT2,GFPT2,ortholog_one2one,1
GFRA2,GFRA2,ortholog_one2one,1
GFRA3,GFRA3,ortholog_one2one,1
GGA2,GGA2,ortholog_one2one,1
GGACT,GGACT,ortholog_one2one,1
GGCT,GGCT,ortholog_one2one,1
GGCX,GGCX,ortholog_one2one,1
GGNBP2,GGNBP2,ortholog_one2one,1
GGPS1,GGPS1,ortholog_one2one,1
GGT1,GGT1,ortholog_one2many,1
GGT1,GGTLC1,ortholog_one2many,0
GGT1,GGTLC2,ortholog_one2many,0
GGT1,GGTLC3,ortholog_one2many,0
GHDC,GHDC,ortholog_one2one,1
GHITM,GHITM,ortholog_one2one,1
GHR,GHR,ortholog_one2one,1
GIGYF1,GIGYF1,ortholog_one2one,1
GIGYF2,GIGYF2,ortholog_one2one,1
GIMAP1,GIMAP1,ortholog_one2one,1
GIMAP4,GIMAP4,ortholog_one2one,1
GIMAP5,GIMAP5,ortholog_one2many,1
GIMAP7,GIMAP7,ortholog_one2one,1
GIMAP8,GIMAP8,ortholog_one2one,1
GIMD1,GIMD1,ortholog_one2one,1
GINM1,GINM1,ortholog_one2one,1
GINS1,GINS1,ortholog_one2one,1
GINS4,GINS4,ortholog_one2one,1
GIPC1,GIPC1,ortholog_one2one,1
GIT1,GIT1,ortholog_one2one,1
GIT2,GIT2,ortholog_one2one,1
GJA1,GJA1,ortholog_one2one,1
GJA5,GJA5,ortholog_one2one,1
GK,GK,ortholog_one2many,1
GK,GK3,ortholog_one2many,0
GK2,GK2,ortholog_one2one,1
GLA,GLA,ortholog_one2one,1
GLB1,GLB1,ortholog_one2one,1
GLB1L2,GLB1L2,ortholog_one2one,1
GLCCI1,GLCCI1,ortholog_one2one,1
GLCE,GLCE,ortholog_one2one,1
GLDC,GLDC,ortholog_one2one,1
GLE1,GLE1,ortholog_one2one,1
GLG1,GLG1,ortholog_one2one,1
GLIPR2,GLIPR2,ortholog_one2one,1
GLMN,GLMN,ortholog_one2one,1
GLO1,GLO1,ortholog_one2one,1
GLOD4,GLOD4,ortholog_one2one,1
GLP2R,GLP2R,ortholog_one2one,1
GLRA1,GLRA1,ortholog_one2one,1
GLRX3,GLRX3,ortholog_one2one,1
GLRX5,GLRX5,ortholog_one2one,1
GLS,GLS,ortholog_one2one,1
GLS2,GLS2,ortholog_one2one,1
GLTP,GLTP,ortholog_one2one,1
GLUD1,GLUD1,ortholog_one2many,1
GLUD1,GLUD2,ortholog_one2many,1
GLUL,GLUL,ortholog_one2one,1
GLYAT,GLYAT,ortholog_one2one,1
GLYCTK,GLYCTK,ortholog_one2one,1
GLYR1,GLYR1,ortholog_one2one,1
GM12695,C1orf87,ortholog_one2one,1
GMDS,GMDS,ortholog_one2one,1
GMEB2,GMEB2,ortholog_one2one,1
GMIP,GMIP,ortholog_one2one,1
GMPPA,GMPPA,ortholog_one2one,1
GMPPB,GMPPB,ortholog_one2one,1
GMPR,GMPR,ortholog_one2one,1
GMPR2,GMPR2,ortholog_one2one,1
GMPS,GMPS,ortholog_one2one,1
GNA11,GNA11,ortholog_one2one,1
GNA12,GNA12,ortholog_one2one,1
GNA13,GNA13,ortholog_one2one,1
GNA14,GNA14,ortholog_one2one,1
GNAI1,GNAI1,ortholog_one2one,1
GNAI2,GNAI2,ortholog_one2one,1
GNAI3,GNAI3,ortholog_one2one,1
GNAL,GNAL,ortholog_one2one,1
GNAO1,GNAO1,ortholog_one2one,1
GNAS,GNAS,ortholog_one2one,0
GNAZ,GNAZ,ortholog_one2one,1
GNB1,GNB1,ortholog_one2one,1
GNB2,GNB2,ortholog_one2one,1
GNB4,GNB4,ortholog_one2one,1
GNB5,GNB5,ortholog_one2one,1
GNE,GNE,ortholog_one2one,1
GNG12,GNG12,ortholog_one2one,1
GNG2,GNG2,ortholog_one2one,1
GNG3,GNG3,ortholog_one2one,1
GNG4,GNG4,ortholog_one2one,1
GNG5,GNG5,ortholog_one2one,1
GNG7,GNG7,ortholog_one2one,1
GNL1,GNL1,ortholog_one2one,1
GNL2,GNL2,ortholog_one2one,1
GNL3,GNL3,ortholog_one2one,1
GNL3L,GNL3L,ortholog_one2one,1
GNMT,GNMT,ortholog_one2one,1
GNPAT,GNPAT,ortholog_one2one,1
GNPDA1,GNPDA1,ortholog_one2one,1
GNPDA2,GNPDA2,ortholog_one2one,1
GNPNAT1,GNPNAT1,ortholog_one2one,1
GNS,GNS,ortholog_one2one,1
GOLGA1,GOLGA1,ortholog_one2one,1
GOLGA3,GOLGA3,ortholog_one2one,1
GOLGA4,GOLGA4,ortholog_one2one,1
GOLGA7,GOLGA7,ortholog_one2one,1
GOLGA7B,GOLGA7B,ortholog_one2one,1
GOLGB1,GOLGB1,ortholog_one2one,1
GOLPH3,GOLPH3,ortholog_one2one,1
GON4L,GON4L,ortholog_one2many,1
GON4L,YY1AP1,ortholog_one2many,0
GOPC,GOPC,ortholog_one2one,1
GORAB,GORAB,ortholog_one2one,1
GORASP1,GORASP1,ortholog_one2one,1
GORASP2,GORASP2,ortholog_one2one,1
GOT1,GOT1,ortholog_one2one,1
GOT2,GOT2,ortholog_one2one,1
GP1BA,GP1BA,ortholog_one2one,1
GP9,GP9,ortholog_one2one,1
GPAM,GPAM,ortholog_one2one,1
GPATCH11,GPATCH11,ortholog_one2one,1
GPATCH8,GPATCH8,ortholog_one2one,1
GPC1,GPC1,ortholog_one2one,1
GPC4,GPC4,ortholog_one2one,1
GPCPD1,GPCPD1,ortholog_one2one,1
GPD1,GPD1,ortholog_one2one,1
GPD1L,GPD1L,ortholog_one2one,1
GPD2,GPD2,ortholog_one2one,1
GPHN,GPHN,ortholog_one2one,1
GPM6A,GPM6A,ortholog_one2one,1
GPM6B,GPM6B,ortholog_one2one,1
GPN1,GPN1,ortholog_one2one,1
GPN3,GPN3,ortholog_one2one,1
GPR158,GPR158,ortholog_one2one,1
GPR182,GPR182,ortholog_one2one,1
GPR37L1,GPR37L1,ortholog_one2one,1
GPRASP1,GPRASP1,ortholog_one2one,1
GPRC5A,GPRC5A,ortholog_one2one,1
GPRIN1,GPRIN1,ortholog_one2one,1
GPRIN3,GPRIN3,ortholog_one2one,1
GPS1,GPS1,ortholog_one2one,1
GPSM1,GPSM1,ortholog_one2one,1
GPSM3,GPSM3,ortholog_one2one,1
GPT,GPT,ortholog_one2one,1
GPT2,GPT2,ortholog_one2one,1
GPX1,GPX1,ortholog_one2one,1
GPX2,GPX2,ortholog_one2one,1
GPX3,GPX3,ortholog_one2one,1
GPX4,GPX4,ortholog_one2one,1
GPX7,GPX7,ortholog_one2one,1
GPX8,GPX8,ortholog_one2one,1
GRAMD1B,GRAMD1B,ortholog_one2one,1
GRAP,GRAP,ortholog_one2many,1
GRAP,GRAPL,ortholog_one2many,0
GRB10,GRB10,ortholog_one2one,1
GRB14,GRB14,ortholog_one2one,1
GRB2,GRB2,ortholog_one2one,1
GRB7,GRB7,ortholog_one2one,1
GRHL3,GRHL3,ortholog_one2one,1
GRHPR,GRHPR,ortholog_one2one,1
GRIA1,GRIA1,ortholog_one2one,1
GRIA2,GRIA2,ortholog_one2one,1
GRIA3,GRIA3,ortholog_one2one,1
GRIA4,GRIA4,ortholog_one2one,1
GRIK5,GRIK5,ortholog_one2one,1
GRIN1,GRIN1,ortholog_one2one,1
GRIN2A,GRIN2A,ortholog_one2one,1
GRIN2B,GRIN2B,ortholog_one2one,1
GRIPAP1,GRIPAP1,ortholog_one2one,1
GRK5,GRK5,ortholog_one2one,1
GRK6,GRK6,ortholog_one2one,1
GRM2,GRM2,ortholog_one2one,1
GRM4,GRM4,ortholog_one2one,1
GRM5,GRM5,ortholog_one2one,1
GRM7,GRM7,ortholog_one2one,1
GRM8,GRM8,ortholog_one2one,1
GRPEL1,GRPEL1,ortholog_one2one,1
GRSF1,GRSF1,ortholog_one2one,1
GRTP1,GRTP1,ortholog_one2one,1
GRWD1,GRWD1,ortholog_one2one,1
GSE1,GSE1,ortholog_one2one,1
GSK3A,GSK3A,ortholog_one2one,1
GSK3B,GSK3B,ortholog_one2one,1
GSN,GSN,ortholog_one2one,1
GSPT1,GSPT1,ortholog_one2one,1
GSPT2,GSPT2,ortholog_one2one,1
GSR,GSR,ortholog_one2one,1
GSS,GSS,ortholog_one2one,1
GSTA3,GSTA5,ortholog_one2one,0
GSTCD,GSTCD,ortholog_one2one,1
GSTK1,GSTK1,ortholog_one2one,1
GSTM1,GSTM1,ortholog_one2many,1
GSTM2,GSTM1,ortholog_one2many,1
GSTM4,GSTM4,ortholog_one2one,1
GSTM5,GSTM3,ortholog_one2one,1
GSTM6,GSTM1,ortholog_one2many,1
GSTM7,GSTM2,ortholog_one2one,1
GSTO1,GSTO1,ortholog_one2one,1
GSTO2,GSTO2,ortholog_one2one,1
GSTP1,GSTP1,ortholog_one2many,1
GSTT2,GSTT2,ortholog_one2many,1
GSTT2,GSTT2B,ortholog_one2many,1
GSTZ1,GSTZ1,ortholog_one2one,1
GTF2A2,GTF2A2,ortholog_one2one,1
GTF2B,GTF2B,ortholog_one2one,1
GTF2F2,GTF2F2,ortholog_one2one,1
GTF2H1,GTF2H1,ortholog_one2one,1
GTF2H2,GTF2H2,ortholog_one2many,1
GTF2H2,GTF2H2C,ortholog_one2many,1
GTF2H3,GTF2H3,ortholog_one2one,1
GTF2I,GTF2I,ortholog_one2one,1
GTF3A,GTF3A,ortholog_one2one,1
GTF3C1,GTF3C1,ortholog_one2one,1
GTF3C2,GTF3C2,ortholog_one2one,1
GTF3C3,GTF3C3,ortholog_one2one,1
GTF3C4,GTF3C4,ortholog_one2one,1
GTF3C5,GTF3C5,ortholog_one2one,1
GTPBP1,GTPBP1,ortholog_one2one,1
GTPBP2,GTPBP2,ortholog_one2one,1
GTPBP3,GTPBP3,ortholog_one2one,1
GTPBP4,GTPBP4,ortholog_one2one,1
GTPBP6,GTPBP6,ortholog_one2one,1
GTPBP8,GTPBP8,ortholog_one2one,1
GUCY1A2,GUCY1A2,ortholog_one2one,1
GUF1,GUF1,ortholog_one2one,1
GUK1,GUK1,ortholog_one2one,1
GULP1,GULP1,ortholog_one2one,1
GUSB,GUSB,ortholog_one2one,1
GYG1,GYG1,ortholog_one2one,1
GYS1,GYS1,ortholog_one2one,1
GYS2,GYS2,ortholog_one2one,1
GZMB,GZMB,ortholog_one2many,1
H2-AB1,HLA-DQB2,ortholog_one2one,1
H2-DMB2,HLA-DMB,ortholog_one2many,1
H6PD,H6PD,ortholog_one2one,1
HAAO,HAAO,ortholog_one2one,1
HABP2,HABP2,ortholog_one2one,1
HABP4,HABP4,ortholog_one2one,1
HACE1,HACE1,ortholog_one2one,1
HACL1,HACL1,ortholog_one2one,1
HADH,HADH,ortholog_one2one,1
HADHA,HADHA,ortholog_one2one,1
HADHB,HADHB,ortholog_one2one,1
HAGH,HAGH,ortholog_one2one,1
HAGHL,HAGHL,ortholog_one2one,1
HAL,HAL,ortholog_one2one,1
HAO1,HAO1,ortholog_one2one,1
HAO2,HAO2,ortholog_one2one,1
HAP1,HAP1,ortholog_one2one,1
HAPLN1,HAPLN1,ortholog_one2one,1
HAPLN2,HAPLN2,ortholog_one2one,1
HAPLN4,HAPLN4,ortholog_one2one,1
HARS2,HARS2,ortholog_one2one,1
HAT1,HAT1,ortholog_one2one,1
HAUS3,HAUS3,ortholog_one2one,1
HAUS5,HAUS5,ortholog_one2one,1
HAUS6,HAUS6,ortholog_one2one,1
HAUS7,HAUS7,ortholog_one2one,1
HAUS8,HAUS8,ortholog_one2one,0
HBB-Y,HBE1,ortholog_one2one,1
HBP1,HBP1,ortholog_one2one,1
HBS1L,HBS1L,ortholog_one2one,1
HCAR1,HCAR1,ortholog_one2one,1
HCCS,HCCS,ortholog_one2one,1
HCFC1,HCFC1,ortholog_one2one,1
HCFC2,HCFC2,ortholog_one2one,1
HCK,HCK,ortholog_one2one,1
HCN1,HCN1,ortholog_one2one,1
HCN2,HCN2,ortholog_one2one,1
HDAC1,HDAC1,ortholog_one2one,1
HDAC10,HDAC10,ortholog_one2one,1
HDAC2,HDAC2,ortholog_one2one,1
HDAC3,HDAC3,ortholog_one2one,1
HDAC6,HDAC6,ortholog_one2one,1
HDAC7,HDAC7,ortholog_one2one,1
HDGF,HDGF,ortholog_one2one,1
HDHD3,HDHD3,ortholog_one2one,1
HDLBP,HDLBP,ortholog_one2one,1
HEATR1,HEATR1,ortholog_one2one,1
HEATR3,HEATR3,ortholog_one2one,1
HEATR5A,HEATR5A,ortholog_one2one,1
HEATR5B,HEATR5B,ortholog_one2one,1
HEATR6,HEATR6,ortholog_one2one,1
HECTD1,HECTD1,ortholog_one2one,1
HECTD3,HECTD3,ortholog_one2one,1
HECW2,HECW2,ortholog_one2one,1
HELB,HELB,ortholog_one2one,1
HELLS,HELLS,ortholog_one2one,1
HELZ,HELZ,ortholog_one2one,1
HELZ2,HELZ2,ortholog_one2one,1
HEMGN,HEMGN,ortholog_one2many,0
HEPACAM,HEPACAM,ortholog_one2one,1
HERC1,HERC1,ortholog_one2one,1
HERC2,HERC2,ortholog_one2one,1
HERC3,HERC3,ortholog_one2one,1
HERC4,HERC4,ortholog_one2one,1
HERPUD1,HERPUD1,ortholog_one2one,1
HEXB,HEXB,ortholog_one2one,1
HEXIM1,HEXIM1,ortholog_one2one,1
HFE,HFE,ortholog_one2one,1
HGD,HGD,ortholog_one2one,1
HGS,HGS,ortholog_one2one,1
HHATL,HHATL,ortholog_one2one,1
HIBADH,HIBADH,ortholog_one2one,1
HIBCH,HIBCH,ortholog_one2one,1
HID1,HID1,ortholog_one2one,1
HINT1,HINT1,ortholog_one2one,1
HINT2,HINT2,ortholog_one2one,1
HINT3,HINT3,ortholog_one2one,1
HIP1,HIP1,ortholog_one2one,1
HIP1R,HIP1R,ortholog_one2one,1
HIPK1,HIPK1,ortholog_one2one,1
HIRA,HIRA,ortholog_one2one,1
HJURP,HJURP,ortholog_one2one,0
HK1,HK1,ortholog_one2one,1
HK2,HK2,ortholog_one2one,0
HK3,HK3,ortholog_one2one,1
HLTF,HLTF,ortholog_one2one,1
HMBS,HMBS,ortholog_one2one,1
HMCES,HMCES,ortholog_one2one,1
HMGA2,HMGA2,ortholog_one2one,1
HMGB1,HMGB1,ortholog_one2many,1
HMGB1,HMGB1P1,ortholog_one2many,0
HMGB2,HMGB2,ortholog_one2one,1
HMGB3,HMGB3,ortholog_one2one,1
HMGCL,HMGCL,ortholog_one2one,1
HMGCR,HMGCR,ortholog_one2one,1
HMGCS1,HMGCS1,ortholog_one2one,1
HMGCS2,HMGCS2,ortholog_one2one,1
HMGN5,HMGN5,ortholog_one2one,0
HMGXB4,HMGXB4,ortholog_one2one,1
HMOX1,HMOX1,ortholog_one2one,1
HMOX2,HMOX2,ortholog_one2one,1
HNF1A,HNF1A,ortholog_one2one,1
HNF1B,HNF1B,ortholog_one2one,1
HNF4A,HNF4A,ortholog_one2one,1
HNF4G,HNF4G,ortholog_one2one,1
HNMT,HNMT,ortholog_one2one,1
HNRNPA0,HNRNPA0,ortholog_one2one,1
HNRNPA1,HNRNPA1,ortholog_one2one,1
HNRNPA2B1,HNRNPA2B1,ortholog_one2one,1
HNRNPD,HNRNPD,ortholog_one2one,1
HNRNPF,HNRNPF,ortholog_one2one,1
HNRNPH1,HNRNPH1,ortholog_one2one,1
HNRNPH2,HNRNPH2,ortholog_one2one,1
HNRNPK,HNRNPK,ortholog_one2one,1
HNRNPL,HNRNPL,ortholog_one2one,1
HNRNPLL,HNRNPLL,ortholog_one2one,1
HNRNPM,HNRNPM,ortholog_one2one,1
HNRNPR,HNRNPR,ortholog_one2one,1
HNRNPU,HNRNPU,ortholog_one2one,1
HNRNPUL1,HNRNPUL1,ortholog_one2one,1
HNRNPUL2,HNRNPUL2,ortholog_one2one,1
HOGA1,HOGA1,ortholog_one2one,1
HOMER1,HOMER1,ortholog_one2one,1
HOMER2,HOMER2,ortholog_one2one,1
HOMER3,HOMER3,ortholog_one2one,1
HOOK1,HOOK1,ortholog_one2one,1
HOOK2,HOOK2,ortholog_one2one,1
HOOK3,HOOK3,ortholog_one2one,1
HOPX,HOPX,ortholog_one2one,1
HOXA5,HOXA5,ortholog_one2one,1
HOXB6,HOXB6,ortholog_one2one,1
HOXD8,HOXD8,ortholog_one2one,1
HP,HP,ortholog_one2many,1
HP,HPR,ortholog_one2many,1
HP1BP3,HP1BP3,ortholog_one2one,1
HPCA,HPCA,ortholog_one2one,1
HPCAL1,HPCAL1,ortholog_one2one,0
HPCAL4,HPCAL4,ortholog_one2one,1
HPD,HPD,ortholog_one2one,1
HPDL,HPDL,ortholog_one2one,1
HPGD,HPGD,ortholog_one2one,1
HPRT1,HPRT1,ortholog_one2one,1
HPS1,HPS1,ortholog_one2one,1
HPS3,HPS3,ortholog_one2one,1
HPS4,HPS4,ortholog_one2one,1
HPS5,HPS5,ortholog_one2one,1
HPX,HPX,ortholog_one2one,1
HRAS,HRAS,ortholog_one2one,1
HRG,HRG,ortholog_one2one,1
HRH1,HRH1,ortholog_one2one,1
HRH3,HRH3,ortholog_one2one,1
HS1BP3,HS1BP3,ortholog_one2one,1
HS2ST1,HS2ST1,ortholog_one2one,1
HSCB,HSCB,ortholog_one2one,1
HSD11B1,HSD11B1,ortholog_one2one,1
HSD11B2,HSD11B2,ortholog_one2one,1
HSD17B10,HSD17B10,ortholog_one2one,1
HSD17B11,HSD17B11,ortholog_one2one,1
HSD17B12,HSD17B12,ortholog_one2one,1
HSD17B13,HSD17B13,ortholog_one2one,1
HSD17B4,HSD17B4,ortholog_one2one,1
HSD17B6,HSD17B6,ortholog_one2one,1
HSD17B7,HSD17B7,ortholog_one2one,1
HSD17B8,HSD17B8,ortholog_one2one,1
HSD3B3,HSD3B1,ortholog_many2many,1
HSD3B3,HSD3B2,ortholog_many2many,1
HSD3B4,HSD3B1,ortholog_many2many,1
HSD3B4,HSD3B2,ortholog_many2many,1
HSD3B5,HSD3B1,ortholog_many2many,1
HSD3B5,HSD3B2,ortholog_many2many,1
HSD3B7,HSD3B7,ortholog_one2one,1
HSDL1,HSDL1,ortholog_one2one,1
HSDL2,HSDL2,ortholog_one2one,1
HSF1,HSF1,ortholog_one2one,1
HSP90AA1,HSP90AA1,ortholog_one2one,1
HSP90AB1,HSP90AB1,ortholog_one2one,1
HSP90B1,HSP90B1,ortholog_one2one,1
HSPA12A,HSPA12A,ortholog_one2one,1
HSPA12B,HSPA12B,ortholog_one2one,1
HSPA14,HSPA14,ortholog_one2one,1
HSPA1A,HSPA1A,ortholog_many2many,1
HSPA1A,HSPA1B,ortholog_many2many,1
HSPA1B,HSPA1A,ortholog_many2many,1
HSPA1B,HSPA1B,ortholog_many2many,1
HSPA1L,HSPA1L,ortholog_one2one,1
HSPA2,HSPA2,ortholog_one2one,1
HSPA4,HSPA4,ortholog_one2one,1
HSPA4L,HSPA4L,ortholog_one2one,1
HSPA5,HSPA5,ortholog_one2one,1
HSPA8,HSPA8,ortholog_one2one,1
HSPA9,HSPA9,ortholog_one2one,1
HSPB7,HSPB7,ortholog_one2one,1
HSPB8,HSPB8,ortholog_one2one,1
HSPB9,HSPB9,ortholog_one2one,0
HSPBP1,HSPBP1,ortholog_one2one,1
HSPD1,HSPD1,ortholog_one2one,1
HSPG2,HSPG2,ortholog_one2one,1
HSPH1,HSPH1,ortholog_one2one,1
HTATSF1,HTATSF1,ortholog_one2one,1
HTR1A,HTR1A,ortholog_one2one,1
HTT,HTT,ortholog_one2one,1
HUS1,HUS1,ortholog_one2one,1
HUWE1,HUWE1,ortholog_one2one,1
HVCN1,HVCN1,ortholog_one2one,1
HYDIN,HYDIN,ortholog_one2one,1
HYKK,HYKK,ortholog_one2one,1
HYOU1,HYOU1,ortholog_one2one,1
IAH1,IAH1,ortholog_one2one,1
IARS2,IARS2,ortholog_one2one,1
IBA57,IBA57,ortholog_one2one,1
IBTK,IBTK,ortholog_one2one,1
ICA1,ICA1,ortholog_one2one,1
ICA1L,ICA1L,ortholog_one2one,1
ICAM1,ICAM1,ortholog_one2one,1
ICAM2,ICAM2,ortholog_one2one,1
ICAM5,ICAM5,ortholog_one2one,1
ICMT,ICMT,ortholog_one2one,1
IDE,IDE,ortholog_one2one,1
IDH1,IDH1,ortholog_one2one,1
IDH2,IDH2,ortholog_one2one,1
IDH3A,IDH3A,ortholog_one2one,1
IDH3B,IDH3B,ortholog_one2one,1
IDH3G,IDH3G,ortholog_one2one,1
